head,tail,relation
PA451514,ChEBI:CHEBI:9288,Cross_reference(Chemicals)
PA451514,Chemical Abstracts Service:18883-66-4,Cross_reference(Chemicals)
PA451514,ChemSpider:27273,Cross_reference(Chemicals)
PA451514,DrugBank:DB00428,Cross_reference(Chemicals)
PA451514,Drugs Product Database (DPD):00622141,Cross_reference(Chemicals)
PA451514,FDA Drug Label at DailyMed:15d161ed-9e7b-4c92-ba45-0556d2423e67,Cross_reference(Chemicals)
PA451514,KEGG Drug:D05932,Cross_reference(Chemicals)
PA451514,National Drug Code Directory:0703-4636-01,Cross_reference(Chemicals)
PA451514,PubChem Compound:29327,Cross_reference(Chemicals)
PA451514,PubChem Substance:171661,Cross_reference(Chemicals)
PA451514,PubChem Substance:46508872,Cross_reference(Chemicals)
PA451514,Therapeutic Targets Database:DAP000984,Cross_reference(Chemicals)
PA451514,URL:http://en.wikipedia.org/wiki/Streptozocin,Cross_reference(Chemicals)
PA451514,ATC:L01AD04,External_vocabulary(Chemicals)
PA451514,UMLS:C0038432,External_vocabulary(Chemicals)
PA451514,RxNorm:10114,External_vocabulary(Chemicals)
PA451514,NDFRT:N0000146432,External_vocabulary(Chemicals)
succimer,PA451521,Name-PharmGKB_Id(Chemicals)
PA451521,succimer,PharmGKB_Id-Name(Chemicals)
succimer,DMSA,Synonym(Chemicals)
succimer,Dimercaptosuccinic acid,Synonym(Chemicals)
PA451521,BindingDB:50232640,Cross_reference(Chemicals)
PA451521,Chemical Abstracts Service:304-55-2,Cross_reference(Chemicals)
PA451521,ChemSpider:8988,Cross_reference(Chemicals)
PA451521,DrugBank:DB00566,Cross_reference(Chemicals)
PA451521,FDA Drug Label at DailyMed:adb26da0-5494-4eab-975b-a1954a995ae8,Cross_reference(Chemicals)
PA451521,KEGG Compound:C07598,Cross_reference(Chemicals)
PA451521,KEGG Drug:D00572,Cross_reference(Chemicals)
PA451521,National Drug Code Directory:17156-525-01,Cross_reference(Chemicals)
PA451521,PubChem Compound:9354,Cross_reference(Chemicals)
PA451521,PubChem Substance:46504680,Cross_reference(Chemicals)
PA451521,PubChem Substance:9800,Cross_reference(Chemicals)
PA451521,URL:http://en.wikipedia.org/wiki/Succimer,Cross_reference(Chemicals)
PA451521,ATC:V09CA,External_vocabulary(Chemicals)
PA451521,ATC:V09IA,External_vocabulary(Chemicals)
PA451521,UMLS:C0012384,External_vocabulary(Chemicals)
PA451521,RxNorm:3446,External_vocabulary(Chemicals)
PA451521,NDFRT:N0000147417,External_vocabulary(Chemicals)
succinate semialdehyde,PA166178988,Name-PharmGKB_Id(Chemicals)
PA166178988,succinate semialdehyde,PharmGKB_Id-Name(Chemicals)
PA166178988,PubChem Compound:9543238,Cross_reference(Chemicals)
succinic acid,PA164747739,Name-PharmGKB_Id(Chemicals)
PA164747739,succinic acid,PharmGKB_Id-Name(Chemicals)
succinic acid,"1,2-Ethanedicarboxylic acid",Synonym(Chemicals)
succinic acid,Acid of amber,Synonym(Chemicals)
succinic acid,Amber acid,Synonym(Chemicals)
succinic acid,Asuccin,Synonym(Chemicals)
succinic acid,Bernsteinsaure,Synonym(Chemicals)
succinic acid,Butanedioic acid,Synonym(Chemicals)
succinic acid,Butanedionic acid,Synonym(Chemicals)
succinic acid,Dicarboxylic acid,Synonym(Chemicals)
succinic acid,Dihydrofumaric acid,Synonym(Chemicals)
succinic acid,Ethanedicarboxylic acid,Synonym(Chemicals)
succinic acid,Ethylene succinic acid,Synonym(Chemicals)
succinic acid,Ethylenesuccinic acid,Synonym(Chemicals)
succinic acid,Sal succini,Synonym(Chemicals)
succinic acid,Spirit of amber,Synonym(Chemicals)
succinic acid,Succinate,Synonym(Chemicals)
succinic acid,Succinellite,Synonym(Chemicals)
succinic acid,Succinicum acidum,Synonym(Chemicals)
succinic acid,Succinicun acidum,Synonym(Chemicals)
PA164747739,BindingDB:26121,Cross_reference(Chemicals)
PA164747739,ChEBI:CHEBI:15741,Cross_reference(Chemicals)
PA164747739,Chemical Abstracts Service:110-15-6,Cross_reference(Chemicals)
PA164747739,ChemSpider:1078,Cross_reference(Chemicals)
PA164747739,DrugBank:DB00139,Cross_reference(Chemicals)
PA164747739,HET:SIN,Cross_reference(Chemicals)
PA164747739,KEGG Compound:C00042,Cross_reference(Chemicals)
PA164747739,PDB:SIN,Cross_reference(Chemicals)
PA164747739,PubChem Compound:1110,Cross_reference(Chemicals)
PA164747739,PubChem Substance:3344,Cross_reference(Chemicals)
PA164747739,PubChem Substance:46505859,Cross_reference(Chemicals)
PA164747739,Therapeutic Targets Database:DAP000545,Cross_reference(Chemicals)
PA164747739,URL:http://en.wikipedia.org/wiki/Succinate,Cross_reference(Chemicals)
PA164747739,UMLS:C0075429,External_vocabulary(Chemicals)
PA164747739,RxNorm:37255,External_vocabulary(Chemicals)
PA164747739,NDFRT:N0000178335,External_vocabulary(Chemicals)
succinyl coenzyme A,PA166178649,Name-PharmGKB_Id(Chemicals)
PA166178649,succinyl coenzyme A,PharmGKB_Id-Name(Chemicals)
succinyl coenzyme A,succinyl-CoA,Synonym(Chemicals)
succinyl coenzyme A,succinyl-coenzyme A,Synonym(Chemicals)
PA166178649,DrugBank:DB03699,Cross_reference(Chemicals)
PA166178649,PubChem Compound:92133,Cross_reference(Chemicals)
succinylcholine,PA451522,Name-PharmGKB_Id(Chemicals)
PA451522,succinylcholine,PharmGKB_Id-Name(Chemicals)
succinylcholine,Scoline,Synonym(Chemicals)
succinylcholine,Succinylcholine Chloride,Synonym(Chemicals)
succinylcholine,Suxamethonium chloride,Synonym(Chemicals)
succinylcholine,succinyldicholine,Synonym(Chemicals)
PA451522,ChEBI:CHEBI:45652,Cross_reference(Chemicals)
PA451522,Chemical Abstracts Service:71-27-2,Cross_reference(Chemicals)
PA451522,ChemSpider:5123,Cross_reference(Chemicals)
PA451522,DrugBank:DB00202,Cross_reference(Chemicals)
PA451522,Drugs Product Database (DPD):02062232,Cross_reference(Chemicals)
PA451522,FDA Drug Label at DailyMed:579ff759-3099-45f5-befe-c4b79106c87e,Cross_reference(Chemicals)
PA451522,KEGG Compound:C07546,Cross_reference(Chemicals)
PA451522,National Drug Code Directory:0781-3009-95,Cross_reference(Chemicals)
PA451522,PubChem Compound:5314,Cross_reference(Chemicals)
PA451522,PubChem Substance:46506023,Cross_reference(Chemicals)
PA451522,PubChem Substance:9749,Cross_reference(Chemicals)
PA451522,Therapeutic Targets Database:DAP001132,Cross_reference(Chemicals)
PA451522,URL:http://en.wikipedia.org/wiki/Succinylcholine,Cross_reference(Chemicals)
PA451522,ATC:M03AB01,External_vocabulary(Chemicals)
PA451522,UMLS:C0038627,External_vocabulary(Chemicals)
PA451522,RxNorm:10154,External_vocabulary(Chemicals)
PA451522,NDFRT:N0000148020,External_vocabulary(Chemicals)
succinylmonocholine,PA166131553,Name-PharmGKB_Id(Chemicals)
PA166131553,succinylmonocholine,PharmGKB_Id-Name(Chemicals)
sucralfate,PA451524,Name-PharmGKB_Id(Chemicals)
PA451524,sucralfate,PharmGKB_Id-Name(Chemicals)
sucralfate,sucralfate,Synonym(Chemicals)
PA451524,Chemical Abstracts Service:54182-58-0,Cross_reference(Chemicals)
PA451524,DrugBank:DB00364,Cross_reference(Chemicals)
PA451524,Drugs Product Database (DPD):02239912,Cross_reference(Chemicals)
PA451524,FDA Drug Label at DailyMed:ec2db707-3cad-473d-8a04-05f23574b612,Cross_reference(Chemicals)
PA451524,KEGG Compound:C07314,Cross_reference(Chemicals)
PA451524,National Drug Code Directory:29033-003-01,Cross_reference(Chemicals)
PA451524,PubChem Compound:6398525,Cross_reference(Chemicals)
PA451524,PubChem Substance:7980693,Cross_reference(Chemicals)
PA451524,URL:http://en.wikipedia.org/wiki/Sucralfate,Cross_reference(Chemicals)
PA451524,ATC:A02BX02,External_vocabulary(Chemicals)
PA451524,UMLS:C0038633,External_vocabulary(Chemicals)
PA451524,RxNorm:10156,External_vocabulary(Chemicals)
PA451524,NDFRT:N0000147119,External_vocabulary(Chemicals)
sucrose,PA451525,Name-PharmGKB_Id(Chemicals)
PA451525,sucrose,PharmGKB_Id-Name(Chemicals)
PA451525,ChEBI:CHEBI:17992,Cross_reference(Chemicals)
PA451525,Chemical Abstracts Service:57-50-1,Cross_reference(Chemicals)
PA451525,DrugBank:DB02772,Cross_reference(Chemicals)
PA451525,Drugs Product Database (DPD):00050121,Cross_reference(Chemicals)
PA451525,KEGG Compound:C00089,Cross_reference(Chemicals)
PA451525,KEGG Drug:D00025,Cross_reference(Chemicals)
PA451525,PDB:SUC,Cross_reference(Chemicals)
PA451525,PubChem Compound:5988,Cross_reference(Chemicals)
PA451525,PubChem Substance:46506134,Cross_reference(Chemicals)
PA451525,URL:http://en.wikipedia.org/wiki/Sucrose,Cross_reference(Chemicals)
PA451525,UMLS:C0038636,External_vocabulary(Chemicals)
PA451525,RxNorm:10159,External_vocabulary(Chemicals)
PA451525,NDFRT:N0000147528,External_vocabulary(Chemicals)
sufentanil,PA451527,Name-PharmGKB_Id(Chemicals)
PA451527,sufentanil,PharmGKB_Id-Name(Chemicals)
sufentanil,Sufentanil Citrate,Synonym(Chemicals)
sufentanil,Sufentanilum [INN-Latin],Synonym(Chemicals)
sufentanil,Sufentanyl,Synonym(Chemicals)
sufentanil,Sulfentanil Citrate,Synonym(Chemicals)
sufentanil,sufentanil,Synonym(Chemicals)
PA451527,BindingDB:50012490,Cross_reference(Chemicals)
PA451527,ChEBI:CHEBI:9316,Cross_reference(Chemicals)
PA451527,ChemSpider:38043,Cross_reference(Chemicals)
PA451527,DrugBank:DB00708,Cross_reference(Chemicals)
PA451527,Drugs Product Database (DPD):02244147,Cross_reference(Chemicals)
PA451527,FDA Drug Label at DailyMed:39dc3695-dbf2-4783-b1bf-97237593f1c0,Cross_reference(Chemicals)
PA451527,KEGG Compound:C08022,Cross_reference(Chemicals)
PA451527,KEGG Drug:D05938,Cross_reference(Chemicals)
PA451527,National Drug Code Directory:11098-050-01,Cross_reference(Chemicals)
PA451527,PubChem Compound:41693,Cross_reference(Chemicals)
PA451527,PubChem Substance:10222,Cross_reference(Chemicals)
PA451527,PubChem Substance:46504737,Cross_reference(Chemicals)
PA451527,Therapeutic Targets Database:DAP000357,Cross_reference(Chemicals)
PA451527,URL:http://en.wikipedia.org/wiki/Sufentanil,Cross_reference(Chemicals)
PA451527,ATC:N01AH03,External_vocabulary(Chemicals)
PA451527,UMLS:C0143993,External_vocabulary(Chemicals)
PA451527,RxNorm:56795,External_vocabulary(Chemicals)
PA451527,NDFRT:N0000148021,External_vocabulary(Chemicals)
sugar,PA451529,Name-PharmGKB_Id(Chemicals)
PA451529,sugar,PharmGKB_Id-Name(Chemicals)
PA451529,UMLS:C0242209,External_vocabulary(Chemicals)
PA451529,NDFRT:N0000023382,External_vocabulary(Chemicals)
sulfacetamide,PA451536,Name-PharmGKB_Id(Chemicals)
PA451536,sulfacetamide,PharmGKB_Id-Name(Chemicals)
PA451536,ChemSpider:5129,Cross_reference(Chemicals)
PA451536,DrugBank:DB00634,Cross_reference(Chemicals)
PA451536,Drugs Product Database (DPD):00838934,Cross_reference(Chemicals)
PA451536,FDA Drug Label at DailyMed:5a5d8fee-b42a-4f0c-a508-75c7c71bedb4,Cross_reference(Chemicals)
PA451536,FDA Drug Label at DailyMed:9ac30a78-6633-4d8d-919e-39f665eb3fdb,Cross_reference(Chemicals)
PA451536,National Drug Code Directory:0998-0522-15,Cross_reference(Chemicals)
PA451536,PubChem Compound:5320,Cross_reference(Chemicals)
PA451536,PubChem Substance:152109,Cross_reference(Chemicals)
PA451536,PubChem Substance:46504544,Cross_reference(Chemicals)
PA451536,Therapeutic Targets Database:DAP001191,Cross_reference(Chemicals)
PA451536,URL:http://en.wikipedia.org/wiki/Sulfacetamide,Cross_reference(Chemicals)
PA451536,ATC:D10AF06,External_vocabulary(Chemicals)
PA451536,ATC:S01AB04,External_vocabulary(Chemicals)
PA451536,UMLS:C0038670,External_vocabulary(Chemicals)
PA451536,RxNorm:10169,External_vocabulary(Chemicals)
PA451536,NDFRT:N0000146877,External_vocabulary(Chemicals)
sulfacytine,PA164754808,Name-PharmGKB_Id(Chemicals)
PA164754808,sulfacytine,PharmGKB_Id-Name(Chemicals)
sulfacytine,1-ethyl N4-sulfanilylcytosin,Synonym(Chemicals)
sulfacytine,1-ethyl-N-sulfanilylcytosine,Synonym(Chemicals)
sulfacytine,N-sulfanilyl-l-ethylcytosine,Synonym(Chemicals)
sulfacytine,Sulfacitina [inn-spanish],Synonym(Chemicals)
sulfacytine,Sulfacitinum [inn-latin],Synonym(Chemicals)
PA164754808,Chemical Abstracts Service:17784-12-2,Cross_reference(Chemicals)
PA164754808,ChemSpider:5131,Cross_reference(Chemicals)
PA164754808,DrugBank:DB01298,Cross_reference(Chemicals)
PA164754808,PubChem Compound:5322,Cross_reference(Chemicals)
PA164754808,PubChem Substance:10349273,Cross_reference(Chemicals)
PA164754808,PubChem Substance:46505483,Cross_reference(Chemicals)
PA164754808,Therapeutic Targets Database:DAP001201,Cross_reference(Chemicals)
PA164754808,MeSH:C100141,External_vocabulary(Chemicals)
PA164754808,UMLS:C0262960,External_vocabulary(Chemicals)
PA164754808,RxNorm:78902,External_vocabulary(Chemicals)
PA164754808,NDFRT:N0000147326,External_vocabulary(Chemicals)
sulfadiazine,PA451539,Name-PharmGKB_Id(Chemicals)
PA451539,sulfadiazine,PharmGKB_Id-Name(Chemicals)
sulfadiazine,SDA,Synonym(Chemicals)
sulfadiazine,Sulfadiazene,Synonym(Chemicals)
sulfadiazine,Sulfadiazin,Synonym(Chemicals)
sulfadiazine,Sulfanilamidopyrimidine,Synonym(Chemicals)
sulfadiazine,Sulfapirimidin,Synonym(Chemicals)
sulfadiazine,Sulfapyrimidin,Synonym(Chemicals)
sulfadiazine,Sulfapyrimidine,Synonym(Chemicals)
sulfadiazine,Sulphadiazine,Synonym(Chemicals)
PA451539,ChEBI:CHEBI:9328,Cross_reference(Chemicals)
PA451539,ChemSpider:5026,Cross_reference(Chemicals)
PA451539,DrugBank:DB00359,Cross_reference(Chemicals)
PA451539,FDA Drug Label at DailyMed:10549cba-9c15-4d2e-a68c-5afbc178591d,Cross_reference(Chemicals)
PA451539,KEGG Compound:C07658,Cross_reference(Chemicals)
PA451539,KEGG Drug:D00587,Cross_reference(Chemicals)
PA451539,National Drug Code Directory:0185-0757-10,Cross_reference(Chemicals)
PA451539,PubChem Compound:5215,Cross_reference(Chemicals)
PA451539,PubChem Substance:46506164,Cross_reference(Chemicals)
PA451539,PubChem Substance:9860,Cross_reference(Chemicals)
PA451539,Therapeutic Targets Database:DAP001238,Cross_reference(Chemicals)
PA451539,URL:http://en.wikipedia.org/wiki/Sulfadiazine,Cross_reference(Chemicals)
PA451539,ATC:J01EC02,External_vocabulary(Chemicals)
PA451539,UMLS:C0038675,External_vocabulary(Chemicals)
PA451539,RxNorm:10171,External_vocabulary(Chemicals)
PA451539,NDFRT:N0000145882,External_vocabulary(Chemicals)
sulfadimethoxine,PA165958357,Name-PharmGKB_Id(Chemicals)
PA165958357,sulfadimethoxine,PharmGKB_Id-Name(Chemicals)
sulfadimethoxine,sulphadimethoxine,Synonym(Chemicals)
PA165958357,ChEBI:CHEBI:32161,Cross_reference(Chemicals)
PA165958357,ChemSpider:5132,Cross_reference(Chemicals)
PA165958357,DrugBank:DB06150,Cross_reference(Chemicals)
PA165958357,PubChem Compound:5323,Cross_reference(Chemicals)
PA165958357,PubChem Substance:99443234,Cross_reference(Chemicals)
PA165958357,ATC:J01ED01,External_vocabulary(Chemicals)
PA165958357,UMLS:C0038676,External_vocabulary(Chemicals)
PA165958357,RxNorm:10172,External_vocabulary(Chemicals)
PA165958357,NDFRT:N0000166864,External_vocabulary(Chemicals)
sulfadoxine,PA451540,Name-PharmGKB_Id(Chemicals)
PA451540,sulfadoxine,PharmGKB_Id-Name(Chemicals)
PA451540,ChEBI:CHEBI:9329,Cross_reference(Chemicals)
PA451540,Chemical Abstracts Service:2447-57-6,Cross_reference(Chemicals)
PA451540,ChemSpider:16218,Cross_reference(Chemicals)
PA451540,DrugBank:DB01299,Cross_reference(Chemicals)
PA451540,KEGG Compound:C07630,Cross_reference(Chemicals)
PA451540,KEGG Drug:D00580,Cross_reference(Chemicals)
PA451540,PubChem Compound:17134,Cross_reference(Chemicals)
PA451540,PubChem Substance:10462311,Cross_reference(Chemicals)
PA451540,PubChem Substance:46507915,Cross_reference(Chemicals)
PA451540,Therapeutic Targets Database:DAP000638,Cross_reference(Chemicals)
PA451540,UMLS:C0038679,External_vocabulary(Chemicals)
PA451540,RxNorm:10173,External_vocabulary(Chemicals)
PA451540,NDFRT:N0000146164,External_vocabulary(Chemicals)
sulfamerazine,PA164776842,Name-PharmGKB_Id(Chemicals)
PA164776842,sulfamerazine,PharmGKB_Id-Name(Chemicals)
PA164776842,ChEBI:CHEBI:102130,Cross_reference(Chemicals)
PA164776842,Chemical Abstracts Service:127-79-7,Cross_reference(Chemicals)
PA164776842,ChemSpider:5134,Cross_reference(Chemicals)
PA164776842,DrugBank:DB01581,Cross_reference(Chemicals)
PA164776842,PubChem Compound:5325,Cross_reference(Chemicals)
PA164776842,PubChem Substance:10321119,Cross_reference(Chemicals)
PA164776842,PubChem Substance:46505036,Cross_reference(Chemicals)
PA164776842,Therapeutic Targets Database:DAP001240,Cross_reference(Chemicals)
PA164776842,URL:http://en.wikipedia.org/wiki/Sulfamerazine,Cross_reference(Chemicals)
PA164776842,ATC:D06BA06,External_vocabulary(Chemicals)
PA164776842,ATC:J01ED07,External_vocabulary(Chemicals)
PA164776842,UMLS:C0038684,External_vocabulary(Chemicals)
PA164776842,RxNorm:10176,External_vocabulary(Chemicals)
PA164776842,NDFRT:N0000145883,External_vocabulary(Chemicals)
sulfamethazine,PA451542,Name-PharmGKB_Id(Chemicals)
PA451542,sulfamethazine,PharmGKB_Id-Name(Chemicals)
sulfamethazine,sulphamethazine,Synonym(Chemicals)
PA451542,ChEBI:CHEBI:102265,Cross_reference(Chemicals)
PA451542,Chemical Abstracts Service:57-68-1,Cross_reference(Chemicals)
PA451542,ChemSpider:5136,Cross_reference(Chemicals)
PA451542,DrugBank:DB01582,Cross_reference(Chemicals)
PA451542,PubChem Compound:5327,Cross_reference(Chemicals)
PA451542,PubChem Substance:10452360,Cross_reference(Chemicals)
PA451542,PubChem Substance:46507146,Cross_reference(Chemicals)
PA451542,Therapeutic Targets Database:DAP001241,Cross_reference(Chemicals)
PA451542,ATC:J01EB03,External_vocabulary(Chemicals)
PA451542,UMLS:C0038686,External_vocabulary(Chemicals)
PA451542,RxNorm:10178,External_vocabulary(Chemicals)
PA451542,NDFRT:N0000145884,External_vocabulary(Chemicals)
sulfamethizole,PA164781307,Name-PharmGKB_Id(Chemicals)
PA164781307,sulfamethizole,PharmGKB_Id-Name(Chemicals)
PA164781307,ChEBI:CHEBI:9331,Cross_reference(Chemicals)
PA164781307,Chemical Abstracts Service:144-82-1,Cross_reference(Chemicals)
PA164781307,ChemSpider:5137,Cross_reference(Chemicals)
PA164781307,DrugBank:DB00576,Cross_reference(Chemicals)
PA164781307,KEGG Compound:C08050,Cross_reference(Chemicals)
PA164781307,KEGG Drug:D00870,Cross_reference(Chemicals)
PA164781307,PubChem Compound:5328,Cross_reference(Chemicals)
PA164781307,PubChem Substance:10250,Cross_reference(Chemicals)
PA164781307,PubChem Substance:46508656,Cross_reference(Chemicals)
PA164781307,Therapeutic Targets Database:DAP001202,Cross_reference(Chemicals)
PA164781307,URL:http://en.wikipedia.org/wiki/Sulfamethizole,Cross_reference(Chemicals)
PA164781307,ATC:B05CA04,External_vocabulary(Chemicals)
PA164781307,ATC:D06BA04,External_vocabulary(Chemicals)
PA164781307,ATC:J01EB02,External_vocabulary(Chemicals)
PA164781307,ATC:S01AB01,External_vocabulary(Chemicals)
PA164781307,UMLS:C0038687,External_vocabulary(Chemicals)
PA164781307,RxNorm:10179,External_vocabulary(Chemicals)
PA164781307,NDFRT:N0000146815,External_vocabulary(Chemicals)
sulfamethoxazole,PA451544,Name-PharmGKB_Id(Chemicals)
PA451544,sulfamethoxazole,PharmGKB_Id-Name(Chemicals)
PA451544,ChEBI:CHEBI:9332,Cross_reference(Chemicals)
PA451544,Chemical Abstracts Service:723-46-6,Cross_reference(Chemicals)
PA451544,ChemSpider:5138,Cross_reference(Chemicals)
PA451544,DrugBank:DB01015,Cross_reference(Chemicals)
PA451544,Drugs Product Database (DPD):00421480,Cross_reference(Chemicals)
PA451544,KEGG Compound:C07315,Cross_reference(Chemicals)
PA451544,KEGG Drug:D00447,Cross_reference(Chemicals)
PA451544,PubChem Compound:5329,Cross_reference(Chemicals)
PA451544,PubChem Substance:156228,Cross_reference(Chemicals)
PA451544,PubChem Substance:46508111,Cross_reference(Chemicals)
PA451544,Therapeutic Targets Database:DNC001393,Cross_reference(Chemicals)
PA451544,URL:http://en.wikipedia.org/wiki/Sulfamethoxazole,Cross_reference(Chemicals)
PA451544,ATC:J01EC01,External_vocabulary(Chemicals)
PA451544,UMLS:C0038689,External_vocabulary(Chemicals)
PA451544,RxNorm:10180,External_vocabulary(Chemicals)
PA451544,NDFRT:N0000146102,External_vocabulary(Chemicals)
sulfamethoxazole / trimethoprim,PA10715,Name-PharmGKB_Id(Chemicals)
PA10715,sulfamethoxazole / trimethoprim,PharmGKB_Id-Name(Chemicals)
sulfamethoxazole / trimethoprim,Eslectin,Synonym(Chemicals)
sulfamethoxazole / trimethoprim,Insozalin,Synonym(Chemicals)
sulfamethoxazole / trimethoprim,co-trimoxazole,Synonym(Chemicals)
PA10715,ATC:J01EE,External_vocabulary(Chemicals)
PA10715,RxNorm:10831,External_vocabulary(Chemicals)
sulfametopyrazine,PA164747038,Name-PharmGKB_Id(Chemicals)
PA164747038,sulfametopyrazine,PharmGKB_Id-Name(Chemicals)
