head,tail,relation
PA165108522,MeSH:D014899,External_vocabulary(Phenotypes)
PA165108522,SnoMedCT:21007002,External_vocabulary(Phenotypes)
PA165108522,UMLS:C0043121,External_vocabulary(Phenotypes)
PA165108522,MedDRA:10047911,External_vocabulary(Phenotypes)
PA165108522,NDFRT:N0000003160,External_vocabulary(Phenotypes)
Wernicke's dysphasia,PA165109125,Name-PharmGKB_Id(Phenotypes)
PA165109125,Wernicke's dysphasia,PharmGKB_Id-Name(Phenotypes)
Wernicke's dysphasia,Wernicke's aphasia,Synonym(Phenotypes)
PA165109125,MeSH:D001041,External_vocabulary(Phenotypes)
PA165109125,SnoMedCT:330656002,External_vocabulary(Phenotypes)
PA165109125,UMLS:C1510456,External_vocabulary(Phenotypes)
PA165109125,NDFRT:N0000000452,External_vocabulary(Phenotypes)
West Nile Fever,PA446070,Name-PharmGKB_Id(Phenotypes)
PA446070,West Nile Fever,PharmGKB_Id-Name(Phenotypes)
West Nile Fever,Disease due to West Nile virus,Synonym(Phenotypes)
West Nile Fever,"Encephalitis, West Nile Fever",Synonym(Phenotypes)
West Nile Fever,West Nile Fever Encephalitis,Synonym(Phenotypes)
West Nile Fever,West Nile Fever Meningitis,Synonym(Phenotypes)
West Nile Fever,West Nile Fever Meningoencephalitis,Synonym(Phenotypes)
West Nile Fever,West Nile Fever Myelitis,Synonym(Phenotypes)
PA446070,MeSH:D014901,External_vocabulary(Phenotypes)
PA446070,SnoMedCT:417093003,External_vocabulary(Phenotypes)
PA446070,UMLS:C0043124,External_vocabulary(Phenotypes)
PA446070,NDFRT:N0000003161,External_vocabulary(Phenotypes)
Whiplash Injuries,PA446071,Name-PharmGKB_Id(Phenotypes)
PA446071,Whiplash Injuries,PharmGKB_Id-Name(Phenotypes)
Whiplash Injuries,Acceleration-deceleration injury of neck,Synonym(Phenotypes)
Whiplash Injuries,Acute cervical sprain,Synonym(Phenotypes)
Whiplash Injuries,Cervical sprain,Synonym(Phenotypes)
Whiplash Injuries,"Injuries, Whiplash",Synonym(Phenotypes)
Whiplash Injuries,"Injury, Whiplash",Synonym(Phenotypes)
Whiplash Injuries,Whiplash Injury,Synonym(Phenotypes)
PA446071,MeSH:D014911,External_vocabulary(Phenotypes)
PA446071,SnoMedCT:39848009,External_vocabulary(Phenotypes)
PA446071,UMLS:C0043145,External_vocabulary(Phenotypes)
PA446071,MedDRA:10047929,External_vocabulary(Phenotypes)
PA446071,NDFRT:N0000003162,External_vocabulary(Phenotypes)
Whipple Disease,PA444786,Name-PharmGKB_Id(Phenotypes)
PA444786,Whipple Disease,PharmGKB_Id-Name(Phenotypes)
Whipple Disease,"Disease, Whipple",Synonym(Phenotypes)
Whipple Disease,"Disease, Whipple's",Synonym(Phenotypes)
Whipple Disease,Intestinal Lipodystrophies,Synonym(Phenotypes)
Whipple Disease,Intestinal Lipodystrophy,Synonym(Phenotypes)
Whipple Disease,"Lipodystrophies, Intestinal",Synonym(Phenotypes)
Whipple Disease,"Lipodystrophy, Intestinal",Synonym(Phenotypes)
Whipple Disease,WD - Whipple's disease,Synonym(Phenotypes)
Whipple Disease,Whipple Disease,Synonym(Phenotypes)
Whipple Disease,Whipple's Disease,Synonym(Phenotypes)
Whipple Disease,Whipples Disease,Synonym(Phenotypes)
PA444786,MeSH:D008061,External_vocabulary(Phenotypes)
PA444786,SnoMedCT:41545003,External_vocabulary(Phenotypes)
PA444786,UMLS:C0023788,External_vocabulary(Phenotypes)
PA444786,MedDRA:10047931,External_vocabulary(Phenotypes)
PA444786,NDFRT:N0000001851,External_vocabulary(Phenotypes)
White blood cell disease NOS,PA165108367,Name-PharmGKB_Id(Phenotypes)
PA165108367,White blood cell disease NOS,PharmGKB_Id-Name(Phenotypes)
PA165108367,MeSH:D007960,External_vocabulary(Phenotypes)
PA165108367,SnoMedCT:191369001,External_vocabulary(Phenotypes)
PA165108367,UMLS:C0023510,External_vocabulary(Phenotypes)
PA165108367,MedDRA:10013112,External_vocabulary(Phenotypes)
PA165108367,NDFRT:N0000001831,External_vocabulary(Phenotypes)
White sponge naevus,PA165108805,Name-PharmGKB_Id(Phenotypes)
PA165108805,White sponge naevus,PharmGKB_Id-Name(Phenotypes)
White sponge naevus,Familial white folded mucosal dysplasia,Synonym(Phenotypes)
White sponge naevus,Hereditary leukokeratosis of mucosa,Synonym(Phenotypes)
White sponge naevus,Hereditary oral keratosis,Synonym(Phenotypes)
White sponge naevus,Hereditary white sponge naevus,Synonym(Phenotypes)
White sponge naevus,Hereditary white sponge nevus,Synonym(Phenotypes)
White sponge naevus,White sponge naevus of mucosa,Synonym(Phenotypes)
White sponge naevus,White sponge nevus of mucosa,Synonym(Phenotypes)
PA165108805,MeSH:D007972,External_vocabulary(Phenotypes)
PA165108805,SnoMedCT:389203001,External_vocabulary(Phenotypes)
PA165108805,UMLS:C0023532,External_vocabulary(Phenotypes)
PA165108805,MedDRA:10052579,External_vocabulary(Phenotypes)
PA165108805,NDFRT:N0000001840,External_vocabulary(Phenotypes)
Whooping Cough,PA446073,Name-PharmGKB_Id(Phenotypes)
PA446073,Whooping Cough,PharmGKB_Id-Name(Phenotypes)
Whooping Cough,"Cough, Whooping",Synonym(Phenotypes)
Whooping Cough,Pertusses,Synonym(Phenotypes)
Whooping Cough,Pertussis,Synonym(Phenotypes)
Whooping Cough,WC - Whooping cough,Synonym(Phenotypes)
Whooping Cough,Whooping cough,Synonym(Phenotypes)
Whooping Cough,"Whooping cough, NOS",Synonym(Phenotypes)
PA446073,MeSH:D014917,External_vocabulary(Phenotypes)
PA446073,SnoMedCT:27836007,External_vocabulary(Phenotypes)
PA446073,UMLS:C0043167,External_vocabulary(Phenotypes)
PA446073,MedDRA:10034738,External_vocabulary(Phenotypes)
PA446073,NDFRT:N0000003163,External_vocabulary(Phenotypes)
Williams Syndrome,PA446794,Name-PharmGKB_Id(Phenotypes)
PA446794,Williams Syndrome,PharmGKB_Id-Name(Phenotypes)
Williams Syndrome,"Contiguous Gene Syndrome, Williams",Synonym(Phenotypes)
Williams Syndrome,Elfin Facies Syndrome,Synonym(Phenotypes)
Williams Syndrome,Elfin Facies Syndromes,Synonym(Phenotypes)
Williams Syndrome,"Syndrome, Elfin Facies",Synonym(Phenotypes)
Williams Syndrome,"Syndrome, Williams",Synonym(Phenotypes)
Williams Syndrome,"Syndrome, Williams-Beuren",Synonym(Phenotypes)
Williams Syndrome,Williams Beuren Syndrome,Synonym(Phenotypes)
Williams Syndrome,Williams Contiguous Gene Syndrome,Synonym(Phenotypes)
Williams Syndrome,Williams-Beuren Syndrome,Synonym(Phenotypes)
PA446794,MeSH:D018980,External_vocabulary(Phenotypes)
PA446794,SnoMedCT:63247009,External_vocabulary(Phenotypes)
PA446794,UMLS:C0175702,External_vocabulary(Phenotypes)
PA446794,MedDRA:10049644,External_vocabulary(Phenotypes)
PA446794,NDFRT:N0000003884,External_vocabulary(Phenotypes)
Wilms Tumor,PA445084,Name-PharmGKB_Id(Phenotypes)
PA445084,Wilms Tumor,PharmGKB_Id-Name(Phenotypes)
Wilms Tumor,Embryonal nephroma,Synonym(Phenotypes)
Wilms Tumor,Nephroblastoma,Synonym(Phenotypes)
Wilms Tumor,Nephroblastoma Overexpressed Protein,Synonym(Phenotypes)
Wilms Tumor,"Nephroblastoma, NOS",Synonym(Phenotypes)
Wilms Tumor,Nephroblastomas,Synonym(Phenotypes)
Wilms Tumor,"Nephroma, NOS",Synonym(Phenotypes)
Wilms Tumor,Renal adenosarcoma,Synonym(Phenotypes)
Wilms Tumor,"Tumor, Wilms",Synonym(Phenotypes)
Wilms Tumor,"Tumor, Wilms'",Synonym(Phenotypes)
Wilms Tumor,Wilm Tumor,Synonym(Phenotypes)
Wilms Tumor,Wilm's Tumor,Synonym(Phenotypes)
Wilms Tumor,Wilms Tumor,Synonym(Phenotypes)
Wilms Tumor,Wilms' Tumor,Synonym(Phenotypes)
Wilms Tumor,Wilms' tumour,Synonym(Phenotypes)
PA445084,MeSH:D009396,External_vocabulary(Phenotypes)
PA445084,SnoMedCT:25081006,External_vocabulary(Phenotypes)
PA445084,SnoMedCT:302849000,External_vocabulary(Phenotypes)
PA445084,UMLS:C0027708,External_vocabulary(Phenotypes)
PA445084,MedDRA:10029145,External_vocabulary(Phenotypes)
PA445084,NDFRT:N0000171666,External_vocabulary(Phenotypes)
Wiskott-Aldrich Syndrome,PA446074,Name-PharmGKB_Id(Phenotypes)
PA446074,Wiskott-Aldrich Syndrome,PharmGKB_Id-Name(Phenotypes)
Wiskott-Aldrich Syndrome,Aldrich Syndrome,Synonym(Phenotypes)
Wiskott-Aldrich Syndrome,"Syndrome, Aldrich",Synonym(Phenotypes)
Wiskott-Aldrich Syndrome,"Syndrome, Wiskott-Aldrich",Synonym(Phenotypes)
Wiskott-Aldrich Syndrome,WAS - Wiskott-Aldrich syndrome,Synonym(Phenotypes)
Wiskott-Aldrich Syndrome,Wiskott Aldrich Syndrome,Synonym(Phenotypes)
Wiskott-Aldrich Syndrome,Wiskott-Aldrich Syndrome,Synonym(Phenotypes)
Wiskott-Aldrich Syndrome,Wiskott-Aldrich Syndrome Protein,Synonym(Phenotypes)
PA446074,MeSH:D014923,External_vocabulary(Phenotypes)
PA446074,SnoMedCT:36070007,External_vocabulary(Phenotypes)
PA446074,UMLS:C0043194,External_vocabulary(Phenotypes)
PA446074,MedDRA:10001659,External_vocabulary(Phenotypes)
PA446074,NDFRT:N0000003164,External_vocabulary(Phenotypes)
Wissler-Fanconi syndrome,PA165109066,Name-PharmGKB_Id(Phenotypes)
PA165109066,Wissler-Fanconi syndrome,PharmGKB_Id-Name(Phenotypes)
Wissler-Fanconi syndrome,Subsepsis hyperergia,Synonym(Phenotypes)
Wissler-Fanconi syndrome,Wissler's syndrome,Synonym(Phenotypes)
PA165109066,MeSH:D014924,External_vocabulary(Phenotypes)
PA165109066,SnoMedCT:68190001,External_vocabulary(Phenotypes)
PA165109066,UMLS:C0043195,External_vocabulary(Phenotypes)
PA165109066,MedDRA:10058492,External_vocabulary(Phenotypes)
PA165109066,NDFRT:N0000003165,External_vocabulary(Phenotypes)
Wolff-Parkinson-White pattern,PA165108370,Name-PharmGKB_Id(Phenotypes)
PA165108370,Wolff-Parkinson-White pattern,PharmGKB_Id-Name(Phenotypes)
Wolff-Parkinson-White pattern,WPW - Wolff-Parkinson-White pattern,Synonym(Phenotypes)
Wolff-Parkinson-White pattern,Wolff-Parkinson-White syndrome,Synonym(Phenotypes)
PA165108370,MeSH:D014927,External_vocabulary(Phenotypes)
PA165108370,SnoMedCT:74390002,External_vocabulary(Phenotypes)
PA165108370,UMLS:C0043202,External_vocabulary(Phenotypes)
PA165108370,MedDRA:10048015,External_vocabulary(Phenotypes)
PA165108370,NDFRT:N0000003166,External_vocabulary(Phenotypes)
Wolfram Syndrome,PA446077,Name-PharmGKB_Id(Phenotypes)
PA446077,Wolfram Syndrome,PharmGKB_Id-Name(Phenotypes)
Wolfram Syndrome,DIDMOAD,Synonym(Phenotypes)
Wolfram Syndrome,DIDMOAD syndrome,Synonym(Phenotypes)
Wolfram Syndrome,Marquardt-Loriaux syndrome,Synonym(Phenotypes)
Wolfram Syndrome,"Syndrome, Wolfram",Synonym(Phenotypes)
PA446077,MeSH:D014929,External_vocabulary(Phenotypes)
PA446077,SnoMedCT:70694009,External_vocabulary(Phenotypes)
PA446077,UMLS:C0043207,External_vocabulary(Phenotypes)
PA446077,NDFRT:N0000003167,External_vocabulary(Phenotypes)
Woodhouse-Sakati Syndrome,PA162372765,Name-PharmGKB_Id(Phenotypes)
PA162372765,Woodhouse-Sakati Syndrome,PharmGKB_Id-Name(Phenotypes)
Wound Infection,PA446078,Name-PharmGKB_Id(Phenotypes)
PA446078,Wound Infection,PharmGKB_Id-Name(Phenotypes)
Wound Infection,Infected wound,Synonym(Phenotypes)
Wound Infection,"Infected wound, NOS",Synonym(Phenotypes)
Wound Infection,"Infection, Wound",Synonym(Phenotypes)
Wound Infection,"Infections, Wound",Synonym(Phenotypes)
Wound Infection,Local infection of wound,Synonym(Phenotypes)
Wound Infection,"Local infection of wound, NOS",Synonym(Phenotypes)
Wound Infection,Wound Infections,Synonym(Phenotypes)
Wound Infection,Wound infection,Synonym(Phenotypes)
PA446078,MeSH:D014946,External_vocabulary(Phenotypes)
PA446078,SnoMedCT:76844004,External_vocabulary(Phenotypes)
PA446078,UMLS:C0043241,External_vocabulary(Phenotypes)
PA446078,MedDRA:10048038,External_vocabulary(Phenotypes)
PA446078,NDFRT:N0000003168,External_vocabulary(Phenotypes)
Wounds and Injuries,PA446079,Name-PharmGKB_Id(Phenotypes)
PA446079,Wounds and Injuries,PharmGKB_Id-Name(Phenotypes)
Wounds and Injuries,Injuries,Synonym(Phenotypes)
Wounds and Injuries,Injuries and Wounds,Synonym(Phenotypes)
Wounds and Injuries,"Injuries, Wounds",Synonym(Phenotypes)
Wounds and Injuries,Injury,Synonym(Phenotypes)
Wounds and Injuries,Injury and Wounds,Synonym(Phenotypes)
Wounds and Injuries,Trauma,Synonym(Phenotypes)
Wounds and Injuries,Traumas,Synonym(Phenotypes)
Wounds and Injuries,Wound,Synonym(Phenotypes)
Wounds and Injuries,Wounds,Synonym(Phenotypes)
Wounds and Injuries,Wounds and Injury,Synonym(Phenotypes)
Wounds and Injuries,"Wounds, Injury",Synonym(Phenotypes)
PA446079,MeSH:D014947,External_vocabulary(Phenotypes)
PA446079,UMLS:C0043251,External_vocabulary(Phenotypes)
PA446079,NDFRT:N0000003169,External_vocabulary(Phenotypes)
"Wounds, Gunshot",PA446080,Name-PharmGKB_Id(Phenotypes)
PA446080,"Wounds, Gunshot",PharmGKB_Id-Name(Phenotypes)
"Wounds, Gunshot","Ballistics, Wound",Synonym(Phenotypes)
"Wounds, Gunshot",GSW - Gun shot wound,Synonym(Phenotypes)
"Wounds, Gunshot",Gun shot wound,Synonym(Phenotypes)
"Wounds, Gunshot",Gunshot Wound,Synonym(Phenotypes)
"Wounds, Gunshot",Gunshot Wounds,Synonym(Phenotypes)
"Wounds, Gunshot",Wound Ballistics,Synonym(Phenotypes)
"Wounds, Gunshot","Wound, Gunshot",Synonym(Phenotypes)
PA446080,MeSH:D014948,External_vocabulary(Phenotypes)
PA446080,SnoMedCT:283545005,External_vocabulary(Phenotypes)
PA446080,SnoMedCT:56768003,External_vocabulary(Phenotypes)
PA446080,UMLS:C0043252,External_vocabulary(Phenotypes)
PA446080,MedDRA:10018794,External_vocabulary(Phenotypes)
PA446080,NDFRT:N0000003170,External_vocabulary(Phenotypes)
"Wounds, Nonpenetrating",PA446081,Name-PharmGKB_Id(Phenotypes)
PA446081,"Wounds, Nonpenetrating",PharmGKB_Id-Name(Phenotypes)
"Wounds, Nonpenetrating",Blunt Injuries,Synonym(Phenotypes)
"Wounds, Nonpenetrating",Blunt Injury,Synonym(Phenotypes)
"Wounds, Nonpenetrating",Blunt force injury,Synonym(Phenotypes)
"Wounds, Nonpenetrating",Blunt injury,Synonym(Phenotypes)
"Wounds, Nonpenetrating","Blunt injury, NOS",Synonym(Phenotypes)
"Wounds, Nonpenetrating",Blunt trauma,Synonym(Phenotypes)
"Wounds, Nonpenetrating","Injuries, Blunt",Synonym(Phenotypes)
"Wounds, Nonpenetrating","Injuries, Nonpenetrating",Synonym(Phenotypes)
"Wounds, Nonpenetrating","Injury, Blunt",Synonym(Phenotypes)
"Wounds, Nonpenetrating","Injury, Nonpenetrating",Synonym(Phenotypes)
"Wounds, Nonpenetrating",Nonpenetrating Injuries,Synonym(Phenotypes)
"Wounds, Nonpenetrating",Nonpenetrating Injury,Synonym(Phenotypes)
"Wounds, Nonpenetrating",Nonpenetrating Wound,Synonym(Phenotypes)
"Wounds, Nonpenetrating",Nonpenetrating Wounds,Synonym(Phenotypes)
"Wounds, Nonpenetrating","Wound, Nonpenetrating",Synonym(Phenotypes)
PA446081,MeSH:D014949,External_vocabulary(Phenotypes)
PA446081,SnoMedCT:3821009,External_vocabulary(Phenotypes)
PA446081,SnoMedCT:425359009,External_vocabulary(Phenotypes)
PA446081,UMLS:C0043253,External_vocabulary(Phenotypes)
PA446081,NDFRT:N0000003171,External_vocabulary(Phenotypes)
"Wounds, Stab",PA446083,Name-PharmGKB_Id(Phenotypes)
PA446083,"Wounds, Stab",PharmGKB_Id-Name(Phenotypes)
"Wounds, Stab",Stab Wound,Synonym(Phenotypes)
"Wounds, Stab",Stab Wounds,Synonym(Phenotypes)
"Wounds, Stab",Stab wound,Synonym(Phenotypes)
"Wounds, Stab","Wound, Stab",Synonym(Phenotypes)
PA446083,MeSH:D014951,External_vocabulary(Phenotypes)
PA446083,SnoMedCT:425322008,External_vocabulary(Phenotypes)
PA446083,SnoMedCT:42577003,External_vocabulary(Phenotypes)
PA446083,UMLS:C0043255,External_vocabulary(Phenotypes)
PA446083,MedDRA:10041899,External_vocabulary(Phenotypes)
PA446083,NDFRT:N0000003173,External_vocabulary(Phenotypes)
X-linked Recessive Myopathies,PA162372622,Name-PharmGKB_Id(Phenotypes)
PA162372622,X-linked Recessive Myopathies,PharmGKB_Id-Name(Phenotypes)
X-linked hyper-IgM syndrome,PA165108581,Name-PharmGKB_Id(Phenotypes)
PA165108581,X-linked hyper-IgM syndrome,PharmGKB_Id-Name(Phenotypes)
X-linked hyper-IgM syndrome,X-linked with hyper-IgM immunodeficiency,Synonym(Phenotypes)
PA165108581,MeSH:D053307,External_vocabulary(Phenotypes)
PA165108581,SnoMedCT:403835002,External_vocabulary(Phenotypes)
PA165108581,UMLS:C0398689,External_vocabulary(Phenotypes)
PA165108581,NDFRT:N0000181141,External_vocabulary(Phenotypes)
X-linked mental retardation with marfanoid habitus syndrome,PA153626883,Name-PharmGKB_Id(Phenotypes)
PA153626883,X-linked mental retardation with marfanoid habitus syndrome,PharmGKB_Id-Name(Phenotypes)
X-linked mental retardation with marfanoid habitus syndrome,Lujan-Fryns Syndrome,Synonym(Phenotypes)
X-linked mental retardation with marfanoid habitus syndrome,X-linked mental retardation with marfanoid habitus syndrome,Synonym(Phenotypes)
PA153626883,SnoMedCT:422437002,External_vocabulary(Phenotypes)
PA153626883,UMLS:C0796022,External_vocabulary(Phenotypes)
X-linked severe combined immunodeficiency,PA165108243,Name-PharmGKB_Id(Phenotypes)
PA165108243,X-linked severe combined immunodeficiency,PharmGKB_Id-Name(Phenotypes)
X-linked severe combined immunodeficiency,SCID - X-linked severe combined immunodeficiency,Synonym(Phenotypes)
X-linked severe combined immunodeficiency,X-linked lymphopaenic agammaglobulinaemia,Synonym(Phenotypes)
X-linked severe combined immunodeficiency,X-linked lymphopenic agammaglobulinemia,Synonym(Phenotypes)
X-linked severe combined immunodeficiency,XSCID - X-linked severe combined immunodeficiency,Synonym(Phenotypes)
PA165108243,MeSH:D053632,External_vocabulary(Phenotypes)
PA165108243,SnoMedCT:203592006,External_vocabulary(Phenotypes)
PA165108243,UMLS:C1279481,External_vocabulary(Phenotypes)
PA165108243,NDFRT:N0000181205,External_vocabulary(Phenotypes)
"Xanthogranuloma, Juvenile",PA446085,Name-PharmGKB_Id(Phenotypes)
PA446085,"Xanthogranuloma, Juvenile",PharmGKB_Id-Name(Phenotypes)
"Xanthogranuloma, Juvenile",JXG - Juvenile xanthogranuloma,Synonym(Phenotypes)
"Xanthogranuloma, Juvenile",Juvenile Xanthogranuloma,Synonym(Phenotypes)
"Xanthogranuloma, Juvenile",Juvenile Xanthogranulomas,Synonym(Phenotypes)
"Xanthogranuloma, Juvenile",Juvenile Xanthoma,Synonym(Phenotypes)
"Xanthogranuloma, Juvenile",Juvenile Xanthomas,Synonym(Phenotypes)
"Xanthogranuloma, Juvenile",Juvenile giant cell granuloma,Synonym(Phenotypes)
"Xanthogranuloma, Juvenile",Juvenile xanthogranuloma,Synonym(Phenotypes)
"Xanthogranuloma, Juvenile",Juvenile xanthoma,Synonym(Phenotypes)
"Xanthogranuloma, Juvenile",Multiple eruptive xanthoma in infancy,Synonym(Phenotypes)
"Xanthogranuloma, Juvenile",Naevoxanthoendothelioma,Synonym(Phenotypes)
"Xanthogranuloma, Juvenile",Nevoxanthoendothelioma,Synonym(Phenotypes)
"Xanthogranuloma, Juvenile",Nevoxanthoendotheliomas,Synonym(Phenotypes)
"Xanthogranuloma, Juvenile","Xanthogranulomas, Juvenile",Synonym(Phenotypes)
"Xanthogranuloma, Juvenile",Xanthoma multiplex,Synonym(Phenotypes)
"Xanthogranuloma, Juvenile",Xanthoma naeviforme,Synonym(Phenotypes)
"Xanthogranuloma, Juvenile",Xanthoma neviforme,Synonym(Phenotypes)
"Xanthogranuloma, Juvenile","Xanthoma, Juvenile",Synonym(Phenotypes)
"Xanthogranuloma, Juvenile","Xanthomas, Juvenile",Synonym(Phenotypes)
PA446085,MeSH:D014972,External_vocabulary(Phenotypes)
PA446085,SnoMedCT:400031009,External_vocabulary(Phenotypes)
PA446085,SnoMedCT:400204000,External_vocabulary(Phenotypes)
PA446085,UMLS:C0043324,External_vocabulary(Phenotypes)
PA446085,NDFRT:N0000003175,External_vocabulary(Phenotypes)
Xanthogranulomatous pyelonephritis,PA165108493,Name-PharmGKB_Id(Phenotypes)
PA165108493,Xanthogranulomatous pyelonephritis,PharmGKB_Id-Name(Phenotypes)
Xanthogranulomatous pyelonephritis,XGP - Xanthogranulomatous pyelonephritis,Synonym(Phenotypes)
Xanthogranulomatous pyelonephritis,XGPN - Xanthogranulomatous pyelonephritis,Synonym(Phenotypes)
PA165108493,MeSH:D011705,External_vocabulary(Phenotypes)
PA165108493,SnoMedCT:38898003,External_vocabulary(Phenotypes)
PA165108493,UMLS:C0034188,External_vocabulary(Phenotypes)
PA165108493,NDFRT:N0000002560,External_vocabulary(Phenotypes)
Xanthomatosis,PA446086,Name-PharmGKB_Id(Phenotypes)
PA446086,Xanthomatosis,PharmGKB_Id-Name(Phenotypes)
Xanthomatosis,Xanthoma,Synonym(Phenotypes)
Xanthomatosis,Xanthomas,Synonym(Phenotypes)
Xanthomatosis,Xanthomatoses,Synonym(Phenotypes)
PA446086,MeSH:D014973,External_vocabulary(Phenotypes)
PA446086,SnoMedCT:63103006,External_vocabulary(Phenotypes)
PA446086,UMLS:C0043325,External_vocabulary(Phenotypes)
PA446086,MedDRA:10048215,External_vocabulary(Phenotypes)
PA446086,NDFRT:N0000003176,External_vocabulary(Phenotypes)
"Xanthomatosis, Cerebrotendinous",PA446821,Name-PharmGKB_Id(Phenotypes)
PA446821,"Xanthomatosis, Cerebrotendinous",PharmGKB_Id-Name(Phenotypes)
"Xanthomatosis, Cerebrotendinous","Bogaert-Scherer-Epstein Disease, Van",Synonym(Phenotypes)
"Xanthomatosis, Cerebrotendinous",Cerebrotendinous Xanthomatoses,Synonym(Phenotypes)
"Xanthomatosis, Cerebrotendinous",Cerebrotendinous Xanthomatosis,Synonym(Phenotypes)
"Xanthomatosis, Cerebrotendinous",Cerebrotendinous cholesterinosis,Synonym(Phenotypes)
"Xanthomatosis, Cerebrotendinous",Cerebrotendinous xanthomatosis,Synonym(Phenotypes)
"Xanthomatosis, Cerebrotendinous","Disease, Van Bogaert-Scherer-Epstein",Synonym(Phenotypes)
"Xanthomatosis, Cerebrotendinous",Van Bogaert Scherer Epstein Disease,Synonym(Phenotypes)
"Xanthomatosis, Cerebrotendinous",Van Bogaert-Scherer-Epstein Disease,Synonym(Phenotypes)
"Xanthomatosis, Cerebrotendinous",Van Bogaert-Scherer-Epstein disease,Synonym(Phenotypes)
"Xanthomatosis, Cerebrotendinous","Xanthomatoses, Cerebrotendinous",Synonym(Phenotypes)
PA446821,MeSH:D019294,External_vocabulary(Phenotypes)
PA446821,SnoMedCT:63246000,External_vocabulary(Phenotypes)
PA446821,UMLS:C0238052,External_vocabulary(Phenotypes)
PA446821,NDFRT:N0000003912,External_vocabulary(Phenotypes)
"Xanthomatosis, familial",PA165109101,Name-PharmGKB_Id(Phenotypes)
PA165109101,"Xanthomatosis, familial",PharmGKB_Id-Name(Phenotypes)
PA165109101,MeSH:D015223,External_vocabulary(Phenotypes)
PA165109101,SnoMedCT:238074007,External_vocabulary(Phenotypes)
PA165109101,UMLS:C0043208,External_vocabulary(Phenotypes)
PA165109101,MedDRA:10053687,External_vocabulary(Phenotypes)
