PharmGKB_Id,Name,Alternate_names,Cross-reference,External_Vocabulary
PharmGKB:PA444338,Pantothenate Kinase-Associated Neurodegeneration,"[""""""Atrophies, Pigmentary Pallidal"""""",""""""Atrophy, Pigmentary Pallidal"""""",""""""Degeneration, Pigmentary Pallidal"""""",""""""Degenerations, Pigmentary Pallidal"""""",""""""Hallervorden Spatz Disease"""""",""""""Hallervorden Spatz Syndrome"""""",""""""Hallervorden-Spatz Disease"""""",""""""Hallervorden-Spatz Syndrome"""""",""""""Hallervorden-Spatz disease"""""",""""""Pallidal Atrophies, Pigmentary"""""",""""""Pallidal Atrophy, Pigmentary"""""",""""""Pallidal Degenerations, Pigmentary"""""",""""""Pigmentary Pallidal Atrophies"""""",""""""Pigmentary Pallidal Atrophy"""""",""""""Pigmentary Pallidal Degeneration"""""",""""""Pigmentary Pallidal Degenerations"""""",""""""Pigmentary pallidal atrophy"""""",""""""Pigmentary pallidal degeneration""""""]","[""""""""""""]","[""""""MeSH:D006211"""""",""""""SnoMedCT:2992000"""""",""""""UMLS:C0018523"""""",""""""NDFRT:N0000001402""""""]"
PharmGKB:PA445224,Papilledema,"[""""""Choked Disk"""""",""""""Choked Disks"""""",""""""Decreased Intraocular Pressure-Associated Papilledema"""""",""""""Disk, Choked"""""",""""""Disks, Choked"""""",""""""Edema, Optic Disk"""""",""""""Edema, Optic Papilla"""""",""""""Edema, Retinal"""""",""""""Edemas, Optic Disk"""""",""""""Edemas, Optic Papilla"""""",""""""Edemas, Retinal"""""",""""""Increased Intracranial Pressure Associated Papilledema"""""",""""""Increased Intracranial Pressure-Associated Papilledema"""""",""""""Optic Disk Edema"""""",""""""Optic Disk Edemas"""""",""""""Optic Papilla Edema"""""",""""""Optic Papilla Edemas"""""",""""""Optic Papillitis"""""",""""""Optic disc edema"""""",""""""Optic disc oedema"""""",""""""Optic disc swelling"""""",""""""Optic disc swollen"""""",""""""Papilledema Associated with Decreased Intraocular Pressure"""""",""""""Papilledema Associated with Increased Intracranial Pressure"""""",""""""Papilledemas"""""",""""""Papillitis, Optic"""""",""""""Papilloedema"""""",""""""Papilloedema NOS"""""",""""""Retinal Edema"""""",""""""Retinal Edemas"""""",""""""Unspecified papilledema"""""",""""""Unspecified papilloedema""""""]","[""""""""""""]","[""""""MeSH:D010211"""""",""""""SnoMedCT:194038006"""""",""""""SnoMedCT:194041002"""""",""""""SnoMedCT:248487006"""""",""""""SnoMedCT:423341008"""""",""""""UMLS:C0030353"""""",""""""MedDRA:10013058"""""",""""""NDFRT:N0000002294""""""]"
PharmGKB:PA445225,Papilloma,"[""""""Papilloma, Squamous Cell"""""",""""""Papillomas"""""",""""""Papillomas, Squamous Cell"""""",""""""Papillomatoses"""""",""""""Papillomatosis"""""",""""""Squamous Cell Papilloma"""""",""""""Squamous Cell Papillomas""""""]","[""""""""""""]","[""""""MeSH:D010212"""""",""""""UMLS:C0030354"""""",""""""MedDRA:10033713"""""",""""""NDFRT:N0000002295""""""]"
PharmGKB:PA446673,"Papilloma, Intraductal","[""""""Duct adenoma"""""",""""""Duct adenoma, NOS"""""",""""""Ductal papilloma"""""",""""""Intraductal Papilloma"""""",""""""Intraductal Papillomas"""""",""""""Papillomas, Intraductal""""""]","[""""""""""""]","[""""""MeSH:D018300"""""",""""""SnoMedCT:5244003"""""",""""""UMLS:C0206713"""""",""""""NDFRT:N0000003764""""""]"
PharmGKB:PA447189,Papillomavirus Infections,"[""""""Disease due to Papilloma virus"""""",""""""Disease due to Papilloma virus, NOS"""""",""""""Papillomavirus Infection""""""]","[""""""""""""]","[""""""MeSH:D030361"""""",""""""SnoMedCT:30415006"""""",""""""UMLS:C0950124"""""",""""""MedDRA:10061331"""""",""""""NDFRT:N0000011003""""""]"
PharmGKB:PA165108287,Papillon-Lef̬vre syndrome,"[""""""Juvenile periodontosis with hyperkeratosis"""""",""""""Papillon-Lefevre syndrome""""""]","[""""""""""""]","[""""""MeSH:D010214"""""",""""""SnoMedCT:40158001"""""",""""""UMLS:C0030360"""""",""""""NDFRT:N0000002296""""""]"
PharmGKB:PA165108272,Papulosquamous dermatosis,"[""""""Papulosquamous dermatosis, NOS""""""]","[""""""""""""]","[""""""MeSH:D017444"""""",""""""SnoMedCT:22585003"""""",""""""UMLS:C0162818"""""",""""""NDFRT:N0000003577""""""]"
PharmGKB:PA165108635,Paracoccidioidomycosis NOS,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D010229"""""",""""""SnoMedCT:187074005"""""",""""""UMLS:C0030409"""""",""""""MedDRA:10061906"""""",""""""NDFRT:N0000002298""""""]"
PharmGKB:PA445229,Paraganglioma,"[""""""Gangliocytic Paraganglioma"""""",""""""Gangliocytic Paragangliomas"""""",""""""Gangliocytic paraganglioma"""""",""""""Neoplasm of paraganglion"""""",""""""Paraganglioma, Gangliocytic"""""",""""""Paraganglioma, NOS"""""",""""""Paragangliomas"""""",""""""Paragangliomas, Gangliocytic"""""",""""""[M]Gangliocytic paraganglioma""""""]","[""""""""""""]","[""""""MeSH:D010235"""""",""""""SnoMedCT:127027008"""""",""""""SnoMedCT:253029009"""""",""""""SnoMedCT:302833002"""""",""""""SnoMedCT:72787006"""""",""""""SnoMedCT:803009"""""",""""""UMLS:C0030421"""""",""""""MedDRA:10061332"""""",""""""NDFRT:N0000002299""""""]"
PharmGKB:PA445230,"Paraganglioma, Extra-Adrenal","[""""""Chemodectoma"""""",""""""Chemodectomas"""""",""""""Extra-Adrenal Paraganglioma"""""",""""""Extra-Adrenal Paragangliomas"""""",""""""Extra-adrenal paraganglioma"""""",""""""Extra-adrenal paraganglioma, NOS"""""",""""""Heart base tumor"""""",""""""Heart base tumour"""""",""""""Non-Chromaffin Paraganglioma"""""",""""""Non-Chromaffin Paragangliomas"""""",""""""Non-chromaffin paraganglioma"""""",""""""Nonchromaffin Paraganglioma"""""",""""""Nonchromaffin Paragangliomas"""""",""""""Nonchromaffin paraganglioma, NOS"""""",""""""Paraganglioma, Extra Adrenal"""""",""""""Paraganglioma, Non Chromaffin"""""",""""""Paraganglioma, Non-Chromaffin"""""",""""""Paraganglioma, Nonchromaffin"""""",""""""Paragangliomas, Extra-Adrenal"""""",""""""Paragangliomas, Non-Chromaffin"""""",""""""Paragangliomas, Nonchromaffin""""""]","[""""""""""""]","[""""""MeSH:D010236"""""",""""""SnoMedCT:302834008"""""",""""""SnoMedCT:51747000"""""",""""""UMLS:C0030422"""""",""""""MedDRA:10051227"""""",""""""NDFRT:N0000002300""""""]"
PharmGKB:PA445232,Parakeratosis,"[""""""Parakeratoses""""""]","[""""""""""""]","[""""""MeSH:D010241"""""",""""""SnoMedCT:200766001"""""",""""""SnoMedCT:65068000"""""",""""""UMLS:C0030436"""""",""""""MedDRA:10058318"""""",""""""NDFRT:N0000002302""""""]"
PharmGKB:PA445235,"Paralyses, Familial Periodic","[""""""Familial Periodic Paralyse"""""",""""""Familial Periodic Paralyses"""""",""""""Familial Periodic Paralysis"""""",""""""Familial periodic paralysis"""""",""""""Familial recurrent paralysis"""""",""""""Myoplegic dystrophy"""""",""""""Normokalemic Periodic Paralyses"""""",""""""Normokalemic Periodic Paralysis"""""",""""""Paralyse, Familial Periodic"""""",""""""Paralyses, Normokalemic Periodic"""""",""""""Paralysis, Familial Periodic"""""",""""""Paralysis, Normokalemic Periodic"""""",""""""Periodic Paralyse, Familial"""""",""""""Periodic Paralyses, Familial"""""",""""""Periodic Paralyses, Normokalemic"""""",""""""Periodic Paralysis, Familial"""""",""""""Periodic Paralysis, Normokalemic"""""",""""""Periodic myotonia"""""",""""""Westphal disease""""""]","[""""""""""""]","[""""""MeSH:D010245"""""",""""""SnoMedCT:267607008"""""",""""""UMLS:C0030443"""""",""""""MedDRA:10016208"""""",""""""NDFRT:N0000002305""""""]"
PharmGKB:PA445233,Paralysis,"[""""""Muscular paralysis"""""",""""""Palsies"""""",""""""Palsy"""""",""""""Paralyses"""""",""""""Paralysis NOS"""""",""""""Paralysis, NOS"""""",""""""Paralysis, Todd"""""",""""""Paralysis, Todd's"""""",""""""Plegia"""""",""""""Plegias"""""",""""""Todd Paralysis"""""",""""""Todd's Paralysis"""""",""""""Todds Paralysis""""""]","[""""""""""""]","[""""""MeSH:D010243"""""",""""""SnoMedCT:192978001"""""",""""""SnoMedCT:44695005"""""",""""""UMLS:C0522224"""""",""""""MedDRA:10033558"""""",""""""NDFRT:N0000002303""""""]"
PharmGKB:PA447049,"Paralysis, Hyperkalemic Periodic","[""""""Adynamia Episodica Hereditaria"""""",""""""Adynamia episodica hereditaria"""""",""""""Familial Hyperkalemic Periodic Paralysis"""""",""""""Familial hyperkalaemic periodic paralysis"""""",""""""Familial hyperkalemic periodic paralysis"""""",""""""Gamstorp disease"""""",""""""Hyperkalaemic periodic paralysis"""""",""""""Hyperkalemic Periodic Paralyses"""""",""""""Hyperkalemic Periodic Paralysis"""""",""""""Hyperkalemic Periodic Paralysis, Familial"""""",""""""Hyperkalemic periodic paralysis"""""",""""""Myotonic Periodic Paralyses"""""",""""""Myotonic Periodic Paralysis"""""",""""""Myotonic periodic paralysis"""""",""""""Paralyses, Hyperkalemic Periodic"""""",""""""Paralyses, Myotonic Periodic"""""",""""""Paralysis, Myotonic Periodic"""""",""""""Paralysis, Periodic, Hyperkalemic, Familial"""""",""""""Periodic Paralyses, Hyperkalemic"""""",""""""Periodic Paralyses, Myotonic"""""",""""""Periodic Paralysis, Hyperkalemic"""""",""""""Periodic Paralysis, Myotonic"""""",""""""Periodic paralysis II"""""",""""""Primary Hyperkalemic Periodic Paralysis""""""]","[""""""""""""]","[""""""MeSH:D020513"""""",""""""SnoMedCT:278513006"""""",""""""SnoMedCT:304737009"""""",""""""UMLS:C0238357"""""",""""""NDFRT:N0000004155""""""]"
PharmGKB:PA165108948,Parametritis unspecified,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D010249"""""",""""""SnoMedCT:198164005"""""",""""""UMLS:C0030455"""""",""""""MedDRA:10033847"""""",""""""NDFRT:N0000002307""""""]"
PharmGKB:PA445077,Paraneoplastic Endocrine Syndromes,"[""""""Ectopic Hormone Syndrome"""""",""""""Ectopic Hormone Syndromes"""""",""""""Endocrine Like Syndromes, Neoplastic"""""",""""""Endocrine-Like Syndrome, Neoplastic"""""",""""""Endocrine-Like Syndromes, Neoplastic"""""",""""""Endocrinelike Syndrome, Neoplastic"""""",""""""Endocrinelike Syndromes, Neoplastic"""""",""""""Neoplastic Endocrine Like Syndromes"""""",""""""Neoplastic Endocrine-Like Syndrome"""""",""""""Neoplastic Endocrine-Like Syndromes"""""",""""""Neoplastic Endocrinelike Syndrome"""""",""""""Neoplastic Endocrinelike Syndromes"""""",""""""Syndrome, Ectopic Hormone"""""",""""""Syndrome, Neoplastic Endocrine-Like"""""",""""""Syndrome, Neoplastic Endocrinelike"""""",""""""Syndromes, Ectopic Hormone"""""",""""""Syndromes, Neoplastic Endocrine-Like"""""",""""""Syndromes, Neoplastic Endocrinelike""""""]","[""""""""""""]","[""""""MeSH:D009384"""""",""""""UMLS:C0027670"""""",""""""NDFRT:N0000002143""""""]"
PharmGKB:PA445241,Paraneoplastic Syndromes,"[""""""Paraneoplastic Syndrome"""""",""""""Syndrome, Paraneoplastic"""""",""""""Syndromes, Paraneoplastic""""""]","[""""""""""""]","[""""""MeSH:D010257"""""",""""""SnoMedCT:49783001"""""",""""""UMLS:C0030472"""""",""""""MedDRA:10059420"""""",""""""NDFRT:N0000002311""""""]"
PharmGKB:PA447017,"Paraneoplastic Syndromes, Nervous System","[""""""Autonomic Dysfunction, Paraneoplastic"""""",""""""Autonomic Dysfunctions, Paraneoplastic"""""",""""""Encephalomyelitis, Paraneoplastic"""""",""""""Nervous System Paraneoplastic Syndromes"""""",""""""Opsoclonus Myoclonus Syndrome"""""",""""""Opsoclonus-Myoclonus Syndrome"""""",""""""Opsoclonus-Myoclonus Syndromes"""""",""""""Paraneoplastic Autonomic Dysfunction"""""",""""""Paraneoplastic Autonomic Dysfunctions"""""",""""""Paraneoplastic Encephalomyelitides"""""",""""""Paraneoplastic Encephalomyelitis"""""",""""""Syndrome, Opsoclonus-Myoclonus"""""",""""""Syndromes, Opsoclonus-Myoclonus""""""]","[""""""""""""]","[""""""MeSH:D020361"""""",""""""UMLS:C0751911"""""",""""""NDFRT:N0000004123""""""]"
PharmGKB:PA165108347,Paraneoplastic cerebellar degeneration,"[""""""Cerebellar ataxia due to neoplasia""""""]","[""""""""""""]","[""""""MeSH:D020362"""""",""""""SnoMedCT:192877007"""""",""""""UMLS:C0393534"""""",""""""MedDRA:10048705"""""",""""""NDFRT:N0000004124""""""]"
PharmGKB:PA165108325,Paranoid personality disorder,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D010260"""""",""""""SnoMedCT:13601005"""""",""""""UMLS:C0030477"""""",""""""MedDRA:10033868"""""",""""""NDFRT:N0000002313""""""]"
PharmGKB:PA165108688,Paranoid psychosis NOS,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D010259"""""",""""""SnoMedCT:191674004"""""",""""""UMLS:C1456784"""""",""""""MedDRA:10033864"""""",""""""NDFRT:N0000002312""""""]"
PharmGKB:PA165108818,Paranoid schizophrenia NOS,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D012563"""""",""""""SnoMedCT:191557005"""""",""""""UMLS:C0036349"""""",""""""MedDRA:10033872"""""",""""""NDFRT:N0000002694""""""]"
PharmGKB:PA447010,Paraparesis,"[""""""Cerebral Paraparesis"""""",""""""Chronic Progressive Paraparesis"""""",""""""Hypotonic Paraparesis"""""",""""""Parapareses"""""",""""""Paraparesis, Cerebral"""""",""""""Paraparesis, Chronic Progressive"""""",""""""Paraparesis, Hypotonic"""""",""""""Paraparesis, Spinal"""""",""""""Progressive Paraparesis, Chronic"""""",""""""Spinal Paraparesis""""""]","[""""""""""""]","[""""""MeSH:D020335"""""",""""""SnoMedCT:1845001"""""",""""""UMLS:C0221166"""""",""""""MedDRA:10033885"""""",""""""NDFRT:N0000004116""""""]"
PharmGKB:PA447011,"Paraparesis, Spastic","[""""""Lower Extremity Weakness, Spastic"""""",""""""Parapareses, Spastic"""""",""""""Spastic Lower Extremity Weakness"""""",""""""Spastic Parapareses"""""",""""""Spastic Paraparesis""""""]","[""""""""""""]","[""""""MeSH:D020336"""""",""""""SnoMedCT:312444006"""""",""""""UMLS:C0037771"""""",""""""MedDRA:10069208"""""",""""""NDFRT:N0000004117""""""]"
PharmGKB:PA165109114,Paraphimosis,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D010263"""""",""""""SnoMedCT:13758004"""""",""""""UMLS:C0030483"""""",""""""MedDRA:10033890"""""",""""""NDFRT:N0000002315""""""]"
PharmGKB:PA445243,Paraplegia,"[""""""Ataxic Paraplegia"""""",""""""Ataxic Paraplegias"""""",""""""Cerebral Paraplegia"""""",""""""Cerebral Paraplegias"""""",""""""Flaccid Paraplegia"""""",""""""Flaccid Paraplegias"""""",""""""Paralysis of both lower limbs"""""",""""""Paralysis, Legs"""""",""""""Paralysis, Lower Extremities"""""",""""""Paralysis, Lower Limbs"""""",""""""Paraplegia, Ataxic"""""",""""""Paraplegia, Cerebral"""""",""""""Paraplegia, Flaccid"""""",""""""Paraplegia, Spastic"""""",""""""Paraplegia, Spinal"""""",""""""Paraplegias"""""",""""""Paraplegias, Ataxic"""""",""""""Paraplegias, Cerebral"""""",""""""Paraplegias, Flaccid"""""",""""""Paraplegias, Spastic"""""",""""""Paraplegias, Spinal"""""",""""""Spastic Paraplegia"""""",""""""Spastic Paraplegias"""""",""""""Spinal Paraplegia"""""",""""""Spinal Paraplegias""""""]","[""""""""""""]","[""""""MeSH:D010264"""""",""""""SnoMedCT:60389000"""""",""""""UMLS:C0030486"""""",""""""MedDRA:10024131"""""",""""""NDFRT:N0000002316""""""]"
PharmGKB:PA165108554,Paraproteinemia NOS,"[""""""Paraproteinaemia NOS""""""]","[""""""""""""]","[""""""MeSH:D010265"""""",""""""SnoMedCT:190816000"""""",""""""UMLS:C0030489"""""",""""""MedDRA:10061333"""""",""""""NDFRT:N0000002317""""""]"
PharmGKB:PA165109145,Parapsoriasis NOS,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D010267"""""",""""""SnoMedCT:200991005"""""",""""""UMLS:C0030491"""""",""""""MedDRA:10033898"""""",""""""NDFRT:N0000002318""""""]"
PharmGKB:PA165109056,Parapsoriasis unspecified,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D010267"""""",""""""SnoMedCT:200980003"""""",""""""UMLS:C0030491"""""",""""""MedDRA:10033898"""""",""""""NDFRT:N0000002318""""""]"
PharmGKB:PA446743,Parasitemia,"[""""""Parasitemias""""""]","[""""""""""""]","[""""""MeSH:D018512"""""",""""""UMLS:C0242723"""""",""""""NDFRT:N0000003832""""""]"
PharmGKB:PA445246,Parasitic Diseases,"[""""""Disease caused by parasite"""""",""""""Disease caused by parasite, NOS"""""",""""""Disease, Parasitic"""""",""""""Diseases, Parasitic"""""",""""""Infestation"""""",""""""Infestation, NOS"""""",""""""Parasite infestation"""""",""""""Parasite infestation, NOS"""""",""""""Parasitic Disease"""""",""""""Parasitic disease"""""",""""""Parasitic disease, NOS"""""",""""""Parasitic infection"""""",""""""Parasitic infection, NOS"""""",""""""Parasitic infectious disease"""""",""""""Parasitic infectious disease, NOS"""""",""""""Parasitism"""""",""""""Parasitism, NOS"""""",""""""Parasitosis"""""",""""""Parasitosis, NOS""""""]","[""""""""""""]","[""""""MeSH:D010272"""""",""""""SnoMedCT:17322007"""""",""""""UMLS:C0030499"""""",""""""MedDRA:10065086"""""",""""""NDFRT:N0000002319""""""]"
PharmGKB:PA447046,Parasomnias,"[""""""Benign Neonatal Sleep Myoclonus"""""",""""""Drunkenness, Sleep"""""",""""""Drunkennesses, Sleep"""""",""""""Myoclonus, Benign Neonatal Sleep"""""",""""""Neonatal Sleep Myoclonus, Benign"""""",""""""Parasomnia"""""",""""""Parasomnia, NOS"""""",""""""Paroxysm, Sleep Sensory"""""",""""""Paroxysms, Sleep Sensory"""""",""""""Sensory Paroxysm, Sleep"""""",""""""Sensory Paroxysms, Sleep"""""",""""""Sleep Drunkenness"""""",""""""Sleep Drunkennesses"""""",""""""Sleep Related Abnormal Swallowing Syndrome"""""",""""""Sleep Sensory Paroxysm"""""",""""""Sleep Sensory Paroxysms"""""",""""""Sleep-Related Abnormal Swallowing Syndrome""""""]","[""""""""""""]","[""""""MeSH:D020447"""""",""""""SnoMedCT:58690002"""""",""""""UMLS:C0030508"""""",""""""MedDRA:10061910"""""",""""""NDFRT:N0000004152""""""]"
PharmGKB:PA165108163,Parathyroid disorder NOS,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D010279"""""",""""""SnoMedCT:190462000"""""",""""""UMLS:C0030517"""""",""""""MedDRA:10013251"""""",""""""NDFRT:N0000002321""""""]"
PharmGKB:PA165108482,Paratyphoid fever NOS,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D010284"""""",""""""SnoMedCT:186092009"""""",""""""UMLS:C0030528"""""",""""""MedDRA:10033970"""""",""""""NDFRT:N0000002324""""""]"
PharmGKB:PA445252,Paresis,"[""""""Brachial Pareses"""""",""""""Brachial Paresis"""""",""""""Crural Pareses"""""",""""""Crural Paresis"""""",""""""Extremity Pareses, Lower"""""",""""""Extremity Pareses, Upper"""""",""""""Extremity Paresis, Lower"""""",""""""Extremity Paresis, Upper"""""",""""""Hemipareses"""""",""""""Hemiparesis"""""",""""""Lower Extremity Pareses"""""",""""""Lower Extremity Paresis"""""",""""""Monopareses"""""",""""""Monoparesis"""""",""""""Muscle Pareses"""""",""""""Muscle Paresis"""""",""""""Muscular Pareses"""""",""""""Muscular Paresis"""""",""""""Pareses"""""",""""""Pareses, Brachial"""""",""""""Pareses, Crural"""""",""""""Pareses, Lower Extremity"""""",""""""Pareses, Muscle"""""",""""""Pareses, Muscular"""""",""""""Pareses, Upper Extremity"""""",""""""Paresis, Brachial"""""",""""""Paresis, Crural"""""",""""""Paresis, Lower Extremity"""""",""""""Paresis, Muscle"""""",""""""Paresis, Muscular"""""",""""""Paresis, Upper Extremity"""""",""""""Upper Extremity Pareses"""""",""""""Upper Extremity Paresis""""""]","[""""""""""""]","[""""""MeSH:D010291"""""",""""""UMLS:C0030552"""""",""""""MedDRA:10033985"""""",""""""NDFRT:N0000002325""""""]"
PharmGKB:PA445253,Paresthesia,"[""""""Distal Paresthesia"""""",""""""Distal Paresthesias"""""",""""""Dysesthesia"""""",""""""Dysesthesias"""""",""""""Formication"""""",""""""Formications"""""",""""""Painful Paresthesia"""""",""""""Painful Paresthesias"""""",""""""Paresthesia, Distal"""""",""""""Paresthesia, Painful"""""",""""""Paresthesias"""""",""""""Paresthesias, Distal"""""",""""""Paresthesias, Painful"""""",""""""[D]Paraesthesia"""""",""""""[D]Paresthesia""""""]","[""""""""""""]","[""""""MeSH:D010292"""""",""""""SnoMedCT:206857001"""""",""""""SnoMedCT:91019004"""""",""""""UMLS:C0030554"""""",""""""MedDRA:10033775"""""",""""""NDFRT:N0000002326""""""]"
PharmGKB:PA165108956,Parkes Weber syndrome,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D013341"""""",""""""SnoMedCT:234143003"""""",""""""UMLS:C0038505"""""",""""""MedDRA:10057653"""""",""""""NDFRT:N0000002843""""""]"
PharmGKB:PA445254,Parkinson Disease,"[""""""Idiopathic Parkinson Disease"""""",""""""Idiopathic Parkinson's Disease"""""",""""""Idiopathic Parkinson's disease"""""",""""""Idiopathic parkinsonism"""""",""""""Lewy Body Parkinson Disease"""""",""""""Lewy Body Parkinson's Disease"""""",""""""Paralysis Agitans"""""",""""""Paralysis agitans"""""",""""""Parkinson Disease"""""",""""""Parkinson Disease, Idiopathic"""""",""""""Parkinson disease"""""",""""""Parkinson's"""""",""""""Parkinson's Disease"""""",""""""Parkinson's Disease, Idiopathic"""""",""""""Parkinson's Disease, Lewy Body"""""",""""""Parkinson's disease"""""",""""""Parkinson's disease NOS"""""",""""""Parkinsonism, Primary"""""",""""""Primary Parkinsonism"""""",""""""Primary parkinsonism"""""",""""""Shaking palsy""""""]","[""""""""""""]","[""""""MeSH:D010300"""""",""""""SnoMedCT:192831003"""""",""""""SnoMedCT:49049000"""""",""""""UMLS:C0030567"""""",""""""MedDRA:10013113"""""",""""""NDFRT:N0000002327""""""]"
